league_name,data_type,club,player_name,position,age,comp_url,player_url,injury,player_market_value,country,nationality,second_nationality,league_id,competition,reason,since,until,matches_missed,secondary_comp_name,injured_since,injured_until,yellow_cards
,risk_of_suspension,BFC Daugavpils,Toumani Diakite,Zentrales Mittelfeld,19,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,BFC Daugavpils,Valerijs Lizunovs,Mittelstürmer,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,BFC Daugavpils,Boubou Diallo,Mittelstürmer,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,FK Auda,Deniss Melniks,Defensives Mittelfeld,22,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,FK Tukums 2000,Davis Valmiers,Rechter Verteidiger,22,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,SK Super Nova,Kristers Cudars,Defensives Mittelfeld,25,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,BFC Daugavpils,Glebs Mihalcovs,Linker Verteidiger,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,FK RFS,Lasha Odisharia,Rechtsaußen,22,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,FC Riga,Maksims Tonisevs,Rechter Verteidiger,25,,,,,Lettland,,,LET1,Virsliga,,,,,,,,6.0
,risk_of_suspension,FS Jelgava,Glebs Zaleiko,Zentrales Mittelfeld,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Grobina,Maksims Fjodorovs,Defensives Mittelfeld,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Tukums 2000,Nikita Parfjonovs,Torwart,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FS Jelgava,Ismael Rodrigues Campos,Offensives Mittelfeld,20,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Auda,Kemehlo Nguena,Zentrales Mittelfeld,25,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,SK Super Nova,Davis Vejkrigers,Innenverteidiger,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,SK Super Nova,Kristers Augusts,Linker Verteidiger,20,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Metta,Alans Kangars,Innenverteidiger,19,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FC Riga,Mouhamed El Bachir Ngom,Innenverteidiger,25,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,BFC Daugavpils,Mohamed Koné,Rechtsaußen,21,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Liepaja,Ede Oloko,Mittelstürmer,24,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,risk_of_suspension,FK Grobina,Krisjanis Rupeiks,Rechter Verteidiger,18,,,,,Lettland,,,LET1,Virsliga,,,,,,,,3.0
,injuries,FK Metta,Ralfs Pakulis,Offensives Mittelfeld,19,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/ralfs-pakulis/profil/spieler/1032645,unbekannte Verletzung,,Lettland,Lettland,,LET1,,,,,,Virsliga,,,
,injuries,FK Metta,Hugo Jesse,Defensives Mittelfeld,19,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/hugo-jesse/profil/spieler/1071987,unbekannte Verletzung,,Lettland,Lettland,,LET1,,,,,,Virsliga,,,
,injuries,FK RFS,Alfusainey Jatta,Defensives Mittelfeld,26,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/alfusainey-jatta/profil/spieler/645904,unbekannte Verletzung,,Lettland,Gambia,,LET1,,,,,,Virsliga,,,
,injuries,SK Super Nova,Jegors Cirulis,Rechter Verteidiger,22,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/jegors-cirulis/profil/spieler/905879,unbekannte Verletzung,,Lettland,Lettland,,LET1,,,,,,Virsliga,,,
,injuries,FK Grobina,Denys Galata,Linkes Mittelfeld,24,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/denys-galata/profil/spieler/751988,Bänderriss,,Lettland,Ukraine,,LET1,,,,,,Virsliga,,,
,injuries,FK RFS,Herdi Prenga,Innenverteidiger,30,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/herdi-prenga/profil/spieler/160505,Schulterverletzung,,Lettland,Albanien,Kroatien,LET1,,,,,,Virsliga,,,
,injuries,FK Liepaja,Janis Grinbergs,Linker Verteidiger,26,https://www.transfermarkt.de/virsliga/verletztespieler/wettbewerb/LET1/plus/1,https://www.transfermarkt.com/janis-grinbergs/profil/spieler/326898,Bänderriss Knie,,Lettland,Lettland,,LET1,,,,,,Virsliga,,,
,risk_of_suspension,FK Panevėžys,Justinas Januševskij,Innenverteidiger,31,,,,,Litauen,,,LI1,A Lyga,,,,,,,,7.0
,risk_of_suspension,DFK Dainava Alytus,Koen Oostenbrink,Defensives Mittelfeld,25,,,,,Litauen,,,LI1,A Lyga,,,,,,,,7.0
,risk_of_suspension,FC Hegelmann,Nikola Djoric,Innenverteidiger,25,,,,,Litauen,,,LI1,A Lyga,,,,,,,,7.0
,risk_of_suspension,FK Riteriai,Armandas Šveistrys,Zentrales Mittelfeld,23,,,,,Litauen,,,LI1,A Lyga,,,,,,,,7.0
,risk_of_suspension,FK Banga Gargždai,Simão Júnior,Innenverteidiger,26,,,,,Litauen,,,LI1,A Lyga,,,,,,,,7.0
,risk_of_suspension,FK Riteriai,Niclas Håkansson,Innenverteidiger,29,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Žalgiris Vilnius,Bruno Tavares,Linker Verteidiger,23,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Hegelmann,Léo Ribeiro,Rechtsaußen,31,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Džiugas Telšiai,Miroslav Pushkarov,Innenverteidiger,30,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Kauno Žalgiris,Anton Tolordava,Innenverteidiger,29,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Panevėžys,Isaac Asante,Offensives Mittelfeld,22,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Riteriai,Jonas Usavičius,Sturm,19,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Riteriai,Simas Civilka,Mittelfeld,20,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Sūduva Marijampolė,Amar Haïdara,Offensives Mittelfeld,21,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Riteriai,Andrius Kaulinis,Linksaußen,24,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Hegelmann,Wesley,Defensives Mittelfeld,21,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Hegelmann,Abdoul Harouna,Mittelfeld,19,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Sūduva Marijampolė,Žygimantas Baltrūnas,Linker Verteidiger,23,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Džiugas Telšiai,Dejan Trajkovski,Linker Verteidiger,33,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Kauno Žalgiris,Amine Benchaib,Offensives Mittelfeld,27,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FA Šiauliai,Benny,Defensives Mittelfeld,24,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Hegelmann,Carlos Duke,Linker Verteidiger,25,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Sūduva Marijampolė,Nauris Petkevičius,Mittelstürmer,25,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FK Panevėžys,Abdoul Karim Danté,Innenverteidiger,26,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,risk_of_suspension,FC Hegelmann,Patrick Popescu,Offensives Mittelfeld,28,,,,,Litauen,,,LI1,A Lyga,,,,,,,,3.0
,injuries,FC Džiugas Telšiai,Valentino Vermeulen,Rechter Verteidiger,24,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/valentino-vermeulen/profil/spieler/540928,kleinere Blessur,,Litauen,Niederlande,,LI1,,,,,,A Lyga,,,
,injuries,FA Šiauliai,Yevgen Yefremov,Rechter Verteidiger,31,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/yevgen-yefremov/profil/spieler/383294,Kreuzbandriss,,Litauen,Ukraine,,LI1,,,,,,A Lyga,,,
,injuries,FA Šiauliai,Kristupas Keršys,Innenverteidiger,21,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/kristupas-kersys/profil/spieler/682333,Kreuzbandriss,,Litauen,Litauen,Lettland,LI1,,,,,,A Lyga,,,
,injuries,FK Panevėžys,Jérôme Simon,Offensives Mittelfeld,31,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/jerome-simon/profil/spieler/205446,Achillessehnenriss,,Litauen,Frankreich,,LI1,,,,,,A Lyga,,,
,injuries,FK Žalgiris Vilnius,Petar Bosančić,Innenverteidiger,29,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/petar-bosancic/profil/spieler/336577,Kreuzbandriss,,Litauen,Kroatien,Bosnien-Herzegowina,LI1,,,,,,A Lyga,,,
,injuries,FK Sūduva Marijampolė,Omran Haydary,Linksaußen,27,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/omran-haydary/profil/spieler/415993,Achillessehnenoperation,,Litauen,Afghanistan,Niederlande,LI1,,,,,,A Lyga,,,
,injuries,FK Žalgiris Vilnius,Nikola Petković,Mittelstürmer,28,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/nikola-petkovic/profil/spieler/552160,Meniskusverletzung,,Litauen,Serbien,,LI1,,,,,,A Lyga,,,
,injuries,FK Kauno Žalgiris,Oyinlola Kayode,Rechtsaußen,22,https://www.transfermarkt.de/a-lyga/verletztespieler/wettbewerb/LI1/plus/1,https://www.transfermarkt.com/oyinlola-kayode/profil/spieler/937089,Knieverletzung,,Litauen,Nigeria,,LI1,,,,,,A Lyga,,,
,injuries,FC Koper,Luka Bas,Torwart,23,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/luka-bas/profil/spieler/911116,Knieverletzung,,Slowenien,Slowenien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Maribor,Luka Krajnc,Innenverteidiger,30,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/luka-krajnc/profil/spieler/138584,Knieverletzung,,Slowenien,Slowenien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Maribor,Ziga Repas,Offensives Mittelfeld,24,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/ziga-repas/profil/spieler/546686,Muskelverletzung,,Slowenien,Slowenien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Maribor,Ali Reghba,Linksaußen,25,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/ali-reghba/profil/spieler/615177,Knieverletzung,,Slowenien,Irland,Algerien,SL1,,,,,,Prva Liga,,,
,injuries,NS Mura,Klemen Pucko,Linker Verteidiger,29,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/klemen-pucko/profil/spieler/399433,Muskelverletzung,,Slowenien,Slowenien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Olimpija Ljubljana,Pedro Lucas Schwaizer,Mittelstürmer,26,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/pedro-lucas-schwaizer/profil/spieler/641456,Knieverletzung,,Slowenien,Brasilien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Olimpija Ljubljana,Marko Ristic,Innenverteidiger,20,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/marko-ristic/profil/spieler/959182,Kreuzbandanriss,,Slowenien,Slowenien,,SL1,,,,,,Prva Liga,,,
,injuries,NK Celje,Armandas Kucys,Mittelstürmer,22,https://www.transfermarkt.de/prva-liga/verletztespieler/wettbewerb/SL1/plus/1,https://www.transfermarkt.com/armandas-kucys/profil/spieler/668433,Kreuzbandriss,,Slowenien,Litauen,,SL1,,,,,,Prva Liga,,,
,injuries,MSK Zilina,Lukas Julis,Mittelstürmer,30,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/lukas-julis/profil/spieler/147550,Sprunggelenksverletzung,,Slowakei,Tschechien,,SLO1,,,,,,Niké Liga,,,
,injuries,DAC Dunajska Streda,Christián Herc,Zentrales Mittelfeld,26,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/christian-herc/profil/spieler/365765,Operation am Knöchel,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,FC Tatran Presov,Richard Zupa,Linker Verteidiger,27,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/richard-zupa/profil/spieler/494421,Operation,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,FC Tatran Presov,Peter Juritka,Mittelstürmer,21,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/peter-juritka/profil/spieler/705830,Beinverletzung,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,MFK Ruzomberok,Samuel Grygar,Zentrales Mittelfeld,21,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/samuel-grygar/profil/spieler/671547,Knieprobleme,,Slowakei,Tschechien,,SLO1,,,,,,Niké Liga,,,
,injuries,AS Trencin,Sean Goss,Defensives Mittelfeld,29,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/sean-goss/profil/spieler/289843,Rippenbruch,,Slowakei,Nordirland,England,SLO1,,,,,,Niké Liga,,,
,injuries,AS Trencin,Pepijn Doesburg,Mittelstürmer,24,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/pepijn-doesburg/profil/spieler/514280,unbekannte Verletzung,,Slowakei,Niederlande,,SLO1,,,,,,Niké Liga,,,
,injuries,Zemplin Michalovce,David Petrik,Rechtes Mittelfeld,20,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/david-petrik/profil/spieler/930393,Knieverletzung,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,MFK Skalica,Maurizio Macorig,Innenverteidiger,28,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/maurizio-macorig/profil/spieler/282118,Knieverletzung,,Slowakei,Deutschland,Italien,SLO1,,,,,,Niké Liga,,,
,injuries,MFK Skalica,Michal Ranko,Innenverteidiger,31,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/michal-ranko/profil/spieler/447560,Knieverletzung,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,AS Trencin,Lukas Mikulaj,Mittelstürmer,20,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/lukas-mikulaj/profil/spieler/1059344,Kreuzbandoperation,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,injuries,Zeleziarne Podbrezova,Matej Oravec,Innenverteidiger,27,https://www.transfermarkt.de/nike-liga/verletztespieler/wettbewerb/SLO1/plus/1,https://www.transfermarkt.com/matej-oravec/profil/spieler/389619,unbekannte Verletzung,,Slowakei,Slowakei,,SLO1,,,,,,Niké Liga,,,
,suspensions,SC Verl,Joshua Eze,Defensives Mittelfeld,22,,,,,Deutschland,,,L3,3. Liga,Rotsperre,,,2.0,,,,
,suspensions,1.FC Schweinfurt 05,Johannes Geis,Defensives Mittelfeld,31,,,,,Deutschland,,,L3,3. Liga,Gelbrotsperre,,,1.0,,,,
,suspensions,1.FC Schweinfurt 05,Michael Dellinger,Mittelstürmer,32,,,,,Deutschland,,,L3,3. Liga,Gelbrotsperre,,,1.0,,,,
,suspensions,Alemannia Aachen,Lamar Yarbrough,Innenverteidiger,29,,,,,Deutschland,,,L3,3. Liga,Gelbrotsperre,,,1.0,,,,
,suspensions,SV Waldhof Mannheim,Tim Sechelmann,Innenverteidiger,26,,,,,Deutschland,,,L3,3. Liga,Gelbrotsperre,,,1.0,,,,
,suspensions,SSV Jahn Regensburg,Christian Kühlwetter,Zentrales Mittelfeld,29,,,,,Deutschland,,,L3,3. Liga,Rotsperre,,,4.0,,,,
,injuries,VfB Stuttgart II,Michael Glück,Innenverteidiger,22,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/michael-gluck/profil/spieler/679681,Sprunggelenksverletzung,,Deutschland,Österreich,,L3,,,,,,3. Liga,,,
,injuries,SSV Ulm 1846,Marvin Seybold,Torwart,23,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/marvin-seybold/profil/spieler/422251,Sprunggelenksverletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,SSV Ulm 1846,Ensar Aksakal,Linksaußen,23,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/ensar-aksakal/profil/spieler/528577,Fußverletzung,,Deutschland,Türkei,Deutschland,L3,,,,,,3. Liga,,,
,injuries,TSV 1860 München,Morris Schröter,Rechtsaußen,29,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/morris-schroter/profil/spieler/171352,Sehnenriss,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Saarbrücken,Richard Neudecker,Zentrales Mittelfeld,28,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/richard-neudecker/profil/spieler/228953,Sehnenreizung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,SV Waldhof Mannheim,Samuel Abifade,Mittelstürmer,25,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/samuel-abifade/profil/spieler/415235,Sprunggelenksverletzung,,Deutschland,Deutschland,Nigeria,L3,,,,,,3. Liga,,,
,injuries,SV Waldhof Mannheim,Jascha Brandt,Linksaußen,22,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/jascha-brandt/profil/spieler/603734,unbekannte Verletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,FC Erzgebirge Aue,Boris Tashchy,Offensives Mittelfeld,32,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/boris-tashchy/profil/spieler/138292,Knieprobleme,,Deutschland,Ukraine,Bulgarien,L3,,,,,,3. Liga,,,
,injuries,FC Erzgebirge Aue,Marcel Bär,Mittelstürmer,33,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/marcel-bar/profil/spieler/154853,Achillessehnenriss,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,FC Erzgebirge Aue,Ricky Bornschein,Mittelstürmer,25,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/ricky-bornschein/profil/spieler/549218,Krebs,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,FC Erzgebirge Aue,Max Uhlig,Torwart,18,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/max-uhlig/profil/spieler/914998,Patellasehnenanriss,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,VfB Stuttgart II,Thomas Kastanaras,Mittelstürmer,22,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/thomas-kastanaras/profil/spieler/675565,Knie-OP,,Deutschland,Deutschland,Griechenland,L3,,,,,,3. Liga,,,
,injuries,TSV 1860 München,Miran Qela,Torwart,18,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/miran-qela/profil/spieler/1009346,Fingerbruch,,Deutschland,Kosovo,Deutschland,L3,,,,,,3. Liga,,,
,injuries,VfB Stuttgart II,David Tritschler,Mittelstürmer,22,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/david-tritschler/profil/spieler/690426,Knieprobleme,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,VfB Stuttgart II,Semih Kara,Linker Verteidiger,20,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/semih-kara/profil/spieler/907467,Trainingsrückstand,,Deutschland,Türkei,Deutschland,L3,,,,,,3. Liga,,,
,injuries,VfB Stuttgart II,Tino Kaufmann,Rechtsaußen,20,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/tino-kaufmann/profil/spieler/913420,Leistenoperation,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Schweinfurt 05,Nils Piwernetz,Linker Verteidiger,25,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/nils-piwernetz/profil/spieler/335920,Wadenverletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Schweinfurt 05,Maximilian Weisbäcker,Torwart,24,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/maximilian-weisbacker/profil/spieler/468688,Knieverletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,SV Wehen Wiesbaden,Florian Hübner,Innenverteidiger,34,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/florian-hubner/profil/spieler/85822,Rückenprobleme,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,SV Wehen Wiesbaden,Robin Kalem,Rechtsaußen,23,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/robin-kalem/profil/spieler/500771,Leistenprobleme,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,SV Wehen Wiesbaden,Simon Stehle,Rechtsaußen,23,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/simon-stehle/profil/spieler/557205,Syndesmosebandanriss,,Deutschland,Deutschland,Kolumbien,L3,,,,,,3. Liga,,,
,injuries,SSV Jahn Regensburg,Benedikt Saller,Rechter Verteidiger,32,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/benedikt-saller/profil/spieler/93552,Schambeinentzündung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,TSG 1899 Hoffenheim II,Alex Honajzer,Offensives Mittelfeld,19,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/alex-honajzer/profil/spieler/765079,Schlüsselbeinbruch,,Deutschland,Tschechien,,L3,,,,,,3. Liga,,,
,injuries,TSG 1899 Hoffenheim II,Leonard Krasniqi,Linksaußen,19,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/leonard-krasniqi/profil/spieler/897485,Adduktorenbeschwerden,,Deutschland,Deutschland,Kosovo,L3,,,,,,3. Liga,,,
,injuries,FC Hansa Rostock,Andreas Voglsammer,Mittelstürmer,33,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/andreas-voglsammer/profil/spieler/94771,Wadenverletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Saarbrücken,Patrick Sontheimer,Defensives Mittelfeld,27,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/patrick-sontheimer/profil/spieler/296897,Muskelverletzung,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Saarbrücken,Sebastian Vasiliadis,Zentrales Mittelfeld,27,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/sebastian-vasiliadis/profil/spieler/333516,Muskelfaserriss,,Deutschland,Griechenland,Deutschland,L3,,,,,,3. Liga,,,
,injuries,1.FC Saarbrücken,Philip Fahrner,Rechter Verteidiger,22,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/philip-fahrner/profil/spieler/690425,Muskelfaserriss,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,1.FC Saarbrücken,Amine Naïfi,Linksaußen,25,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/amine-naifi/profil/spieler/833372,Kreuzbandriss,,Deutschland,Frankreich,Marokko,L3,,,,,,3. Liga,,,
,injuries,Alemannia Aachen,Bentley Baxter Bahn,Zentrales Mittelfeld,32,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/bentley-baxter-bahn/profil/spieler/94964,Muskelfaserriss,,Deutschland,Deutschland,,L3,,,,,,3. Liga,,,
,injuries,Alemannia Aachen,Valmir Sulejmani,Mittelstürmer,29,https://www.transfermarkt.de/3-liga/verletztespieler/wettbewerb/L3/plus/1,https://www.transfermarkt.com/valmir-sulejmani/profil/spieler/193050,unbekannte Verletzung,,Deutschland,Kosovo,Deutschland,L3,,,,,,3. Liga,,,
